Body ID,headProcessed,Stance
505,report claim kim repair,unrelated
505,isi leader kill abu kill by,unrelated
505,kim yo jong kim s sister take control north korea while brother get treatment,unrelated
506,day dark in fake nasa confirm day total dark hoax as well,agree
506,no there wo not be six day dark in,agree
506,nasa confirm earth will experi day total dark in,disagree
506,nasa viral news on day dark in be hoax,agree
506,confirm earth will experi day total dark in fake new goe viral,agree
508,white hous jumper make it further into build than report,unrelated
508,islamist plane in libya spark terror attack fear,discuss
508,get farther into white hous,unrelated
508,white hous secret servic offic run through much main floor,unrelated
508,white hous make it far deeper into build than previous know,unrelated
508,make it farther in white hous than secret servic let on,unrelated
508,miss rais fear new attack after libyan airport fall islam,discuss
508,report steal from libya could be use attack on,discuss
508,omar gonzalez white hous make it farther,unrelated
508,white hous jumper get farther than previous think say,unrelated
508,white hous jumper push past femal guard,unrelated
508,jumper make it much further into white hous than secret servic say,unrelated
508,thi letter parent from lego set contain an import for gender equal,unrelated
508,report jumper make it into east room white hous,unrelated
508,report dozen miss ahead after islamist overrun libyan airport,discuss
508,run through much main floor white hous report,unrelated
508,doe isi have ebola not media report it anyway,unrelated
508,miss libyan rais fear terror attack on,discuss
508,jumper make it deeper into the white hous than secret servic claim,unrelated
508,report secret servic lie about white hous jumper,unrelated
508,white hous jumper actual make it far,unrelated
509,wife son leader abu at lebanon border,discuss
509,lebanon is leader daughter,discuss
509,dna test confirm child be is head abu daughter,discuss
509,wife isi leader abu detain in lebanon,discuss
509,islam state leader famili detain by lebanon offici say,discuss
510,appl watch shop also plan for london depart store,discuss
511,islamist kill in us attack in somalia,unrelated
511,new audio show michael brown wa shoot at time,unrelated
511,isi fighter get catch come across the border,unrelated
511,pure evil islam state behead american journalist wright foley,unrelated
511,anoth american at risk by islam state,unrelated
511,we take look at the photo say show the bodi islam state leader abu right find it wa an ethnic kill in,unrelated
511,foley as tireless journalist,unrelated
511,new io bug can all your icloud document,unrelated
511,islam state releas video appar show the behead miss us journalist foley,unrelated
511,bomb have sign my death certif miss us journalist wright foley goe hi death as isi behead him in video as warn obama,unrelated
511,be greet back parliament with rous stand ovat day after he heroic shoot dead terrorist the first time he use weapon in year career,unrelated
511,six month after abduct nigerian schoolgirl haram want free them,unrelated
511,luke kill dure yemen bid famili,unrelated
511,watch airport worker walk through scanner in protest against guard,agree
511,isi behead kidnap photojournalist wright foley in video the,unrelated
511,islam state in video titl america behead american journalist wright foley who wa kidnap in,unrelated
511,return the mac seth in talk star as appl steve in steve job biopic,unrelated
511,islam state claim have behead us journalist wright foley,unrelated
511,isi behead photojournalist wright foley in us end it in iraq,unrelated
511,isi behead journalist wright foley on camera,unrelated
511,fear journalist wright foley behead by islam state jihadist in unit state,unrelated
511,isi claim have kill us journalist foley,unrelated
511,video claim behead kidnap journalist foley,unrelated
511,dera chief forc devote cbi file case against the god actor,unrelated
511,behead american photojournalist in iraq,unrelated
511,isi behead american journalist foley in video,unrelated
511,video appear show behead journalist foley who go miss in syria,unrelated
511,islam state behead miss american journalist wright foley,unrelated
511,islam state claim have behead american journalist,unrelated
511,isi behead journalist foley post,unrelated
511,urgent the leader kill photo,unrelated
511,schoolboy almost kill by shock claim he now ha like magneto,unrelated
511,isi behead american journalist,unrelated
511,from jim mom dian foley,unrelated
511,no saudi tv do not blur out imag michel obama,unrelated
511,isi leader kill in us,unrelated
511,break islam state in video behead american journalist wright foley who wa kidnap in,unrelated
511,isi contract ebola,unrelated
511,iraqi rumor claim is leader slay,unrelated
511,hasn t die despit what everyon is say on facebook,unrelated
511,us offici video show american execut,unrelated
511,isi behead american photojournalist in iraq,unrelated
511,obama foley execut the world is appal,unrelated
511,isi appear behead american photojournalist in video,unrelated
511,photo slay is leader report be doctor,unrelated
511,no do not creat that cartoon but that doe not mean you ca not it,unrelated
511,kill us journalist in video,unrelated
511,islam state leader not dead,unrelated
511,isi behead american wright foley threaten more come,unrelated
511,foley american journalist wright foley behead in new isi video break new,unrelated
511,urgent isi leader abu kill by us,unrelated
511,govern fire employe who skip work for year,unrelated
511,isi appear behead abduct american journalist wright foley in graphic video,unrelated
511,mum face as she tri sell her son fund daughter care,unrelated
511,isi behead american journalist wright foley,unrelated
511,video show american journalist behead believ real offici famili say,unrelated
511,islam state claim it execut american photojournalist foley,unrelated
511,gill woman fear kidnap by isi say she safe,unrelated
511,group say it kill american journalist in syria,unrelated
511,pentagon it kill isi chief as hit top extremist,unrelated
511,the internet tri make rise it latest death hoax victim,unrelated
511,journalist wright foley behead by isi,unrelated
511,isi leader kill abu kill by,unrelated
511,evil straight from the pit hell american journalist foley behead by isi,unrelated
511,rumor isi leader death debunk,unrelated
511,islam post video claim show behead journalist,unrelated
511,who is michael ottawa shooter suspect by canadian offici,unrelated
511,obama murder foley the the world,unrelated
511,break new isi behead miss american journalist wright foley as warn us action in iraq,unrelated
511,amazon plan an video servic that will be cheaper than netflix,unrelated
511,video purport show behead journalist by,unrelated
511,rumor isi leader death debunk,unrelated
511,report isi leader abu assassin in,unrelated
511,video show behead photojournalist foley,unrelated
511,iraqi kill key leader,unrelated
511,miss american journalist behead by islam state,unrelated
511,video purport show behead american journalist,unrelated
511,islam state claim behead miss american journalist,unrelated
511,wright foley kidnap journalist appar execut by isi,unrelated
511,obama over behead vow stay on cours,unrelated
511,islam state use bomb victim,unrelated
511,obama kill journalist foley justic,unrelated
511,isi leader dead,unrelated
511,break isi behead american journalist wright foley,unrelated
511,isi claim behead us journalist,unrelated
511,foley miss american photojournalist execut by isi in syria,unrelated
511,isi leader kill abu kill by,unrelated
512,australia woman give birth babi,unrelated
512,star war the forc awaken may get an releas,discuss
512,forc awaken releas date jj plan for an releas war movi,discuss
512,star war jj want move releas summer,discuss
513,canadian woman by isi in syria say she be actual fine still fight the jihadist despit kidnap report,unrelated
513,seth play appl s steve,unrelated
513,magic mushroom find in grind,unrelated
513,ypg confirm gill not in,unrelated
513,man ha hi cut off by mob after rape,unrelated
513,hbo stream servic could launch in april for per month work on appl tv,unrelated
